sample_id,gc_content,seq_entropy,dist_to_consensus,antigenic_divergence,kmer_3_AAG,kmer_3_AGC,kmer_3_GCC,kmer_3_CCC,kmer_3_CCA,kmer_3_CAA,kmer_3_AAT,kmer_3_ATA,kmer_3_TAG,kmer_3_AGA,kmer_3_GAC,kmer_3_ACC,kmer_3_CAC,kmer_3_ACT,kmer_3_CTC,kmer_3_TCT,kmer_3_CTG,kmer_3_TGA,kmer_3_TGG,kmer_3_GGC,kmer_3_CCG,kmer_3_CGA,kmer_3_GAA,kmer_3_AGG,kmer_3_GGG,kmer_3_GGA,kmer_3_GAT,kmer_3_TAT,kmer_3_GCA,kmer_3_AAC,kmer_3_ACG,kmer_3_ACA,kmer_3_CAT,kmer_3_ATG,kmer_3_TGT,kmer_3_GTG,kmer_3_TGC,kmer_3_GCG,kmer_3_CGG,kmer_3_CCT,kmer_3_CTT,kmer_3_TTG,kmer_3_CAG,kmer_3_AGT,kmer_3_TTC,kmer_3_TCG,kmer_3_CGC,kmer_3_CGT,kmer_3_GTT,kmer_3_CTA,kmer_3_TAA,kmer_3_AAA,kmer_3_ATT,kmer_3_TTT,kmer_3_GAG,kmer_3_GTC,kmer_3_GTA,kmer_3_TAC,kmer_3_TCC,kmer_3_TTA,kmer_3_TCA,kmer_3_ATC,kmer_3_GCT,kmer_3_GGT,mean_site_entropy,max_site_entropy,n_variable_sites,epistatic_novelty,farm_id,collection_date,lat,lon,lat_scaled,lon_scaled,spatial_density,vaccinated_bin,heterologous_bin,age_at_vaccination_norm,age_at_challenge_norm,challenge_dose_norm,vax_KV,vax_MLV,vax_Subunit,vax_nan
S0058,0.49585406301824214,1.9992582999069124,0.009950248756218905,0.0,0.018302828618968387,0.016638935108153077,0.013311148086522463,0.011647254575707155,0.016638935108153077,0.021630615640599003,0.019966722129783693,0.018302828618968387,0.013311148086522463,0.009983361064891847,0.021630615640599003,0.016638935108153077,0.011647254575707155,0.016638935108153077,0.024958402662229616,0.028286189683860232,0.014975041597337771,0.019966722129783693,0.013311148086522463,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.018302828618968387,0.019966722129783693,0.008319467554076539,0.013311148086522463,0.008319467554076539,0.013311148086522463,0.014975041597337771,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.011647254575707155,0.018302828618968387,0.019966722129783693,0.021630615640599003,0.009983361064891847,0.019966722129783693,0.008319467554076539,0.018302828618968387,0.018302828618968387,0.008319467554076539,0.018302828618968387,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.024958402662229616,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.014975041597337771,0.0066555740432612314,0.011647254575707155,0.009983361064891847,0.019966722129783693,0.008319467554076539,0.014975041597337771,0.013311148086522463,0.014975041597337771,0.014975041597337771,0.009983361064891847,0.011647254575707155,0.009983361064891847,0.09139038111152749,0.2985177515715975,536,0.11755102040816326,FARM_002,2024-10-25,45.11578342407161,-98.47575931150222,0.8817912673180485,-1.5001367690017076,0.5110360889323722,1,1,0.3333333333333333,0.625,0.6666666666666666,False,False,True,False
S0059,0.4975124378109453,1.9991015956294844,0.006633499170812604,0.013333333333333334,0.019966722129783693,0.016638935108153077,0.014975041597337771,0.013311148086522463,0.016638935108153077,0.021630615640599003,0.019966722129783693,0.016638935108153077,0.011647254575707155,0.011647254575707155,0.021630615640599003,0.018302828618968387,0.011647254575707155,0.014975041597337771,0.021630615640599003,0.024958402662229616,0.014975041597337771,0.019966722129783693,0.013311148086522463,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.019966722129783693,0.018302828618968387,0.008319467554076539,0.011647254575707155,0.0066555740432612314,0.014975041597337771,0.014975041597337771,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.009983361064891847,0.016638935108153077,0.019966722129783693,0.021630615640599003,0.011647254575707155,0.019966722129783693,0.008319467554076539,0.021630615640599003,0.019966722129783693,0.011647254575707155,0.018302828618968387,0.013311148086522463,0.019966722129783693,0.019966722129783693,0.016638935108153077,0.024958402662229616,0.019966722129783693,0.016638935108153077,0.014975041597337771,0.011647254575707155,0.008319467554076539,0.014975041597337771,0.009983361064891847,0.019966722129783693,0.0066555740432612314,0.014975041597337771,0.013311148086522463,0.016638935108153077,0.013311148086522463,0.009983361064891847,0.011647254575707155,0.009983361064891847,0.09139038111152749,0.2985177515715975,536,0.0,FARM_015,2024-09-22,42.553482440662094,-87.80631537567525,-0.0031516915194454587,1.5186255630550878,0.632459399357524,1,0,0.6666666666666666,0.5625,0.8333333333333334,False,False,False,True
S0060,0.4975124378109453,1.9991963537295923,0.008291873963515755,0.013333333333333334,0.018302828618968387,0.016638935108153077,0.014975041597337771,0.014975041597337771,0.018302828618968387,0.021630615640599003,0.018302828618968387,0.016638935108153077,0.013311148086522463,0.011647254575707155,0.021630615640599003,0.018302828618968387,0.013311148086522463,0.014975041597337771,0.019966722129783693,0.02329450915141431,0.014975041597337771,0.019966722129783693,0.013311148086522463,0.018302828618968387,0.0066555740432612314,0.014975041597337771,0.018302828618968387,0.018302828618968387,0.008319467554076539,0.013311148086522463,0.009983361064891847,0.014975041597337771,0.014975041597337771,0.021630615640599003,0.018302828618968387,0.016638935108153077,0.008319467554076539,0.016638935108153077,0.019966722129783693,0.021630615640599003,0.011647254575707155,0.018302828618968387,0.009983361064891847,0.021630615640599003,0.021630615640599003,0.011647254575707155,0.018302828618968387,0.013311148086522463,0.021630615640599003,0.019966722129783693,0.016638935108153077,0.021630615640599003,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.013311148086522463,0.008319467554076539,0.014975041597337771,0.009983361064891847,0.016638935108153077,0.008319467554076539,0.011647254575707155,0.013311148086522463,0.014975041597337771,0.011647254575707155,0.009983361064891847,0.013311148086522463,0.009983361064891847,0.09139038111152749,0.2985177515715975,536,0.07918367346938776,FARM_011,2024-09-08,47.12254450864734,-89.9329240796309,1.574867179696356,0.9169328891783748,0.400207510952619,1,1,0.3333333333333333,0.4375,1.0,False,False,False,True
S0061,0.4975124378109453,1.9986854551505755,0.006633499170812604,0.0,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.013311148086522463,0.018302828618968387,0.021630615640599003,0.019966722129783693,0.018302828618968387,0.011647254575707155,0.009983361064891847,0.021630615640599003,0.018302828618968387,0.014975041597337771,0.016638935108153077,0.02329450915141431,0.02329450915141431,0.014975041597337771,0.019966722129783693,0.013311148086522463,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.018302828618968387,0.018302828618968387,0.008319467554076539,0.013311148086522463,0.008319467554076539,0.014975041597337771,0.018302828618968387,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.009983361064891847,0.016638935108153077,0.019966722129783693,0.02329450915141431,0.013311148086522463,0.016638935108153077,0.008319467554076539,0.02329450915141431,0.019966722129783693,0.011647254575707155,0.018302828618968387,0.013311148086522463,0.018302828618968387,0.018302828618968387,0.014975041597337771,0.02329450915141431,0.016638935108153077,0.014975041597337771,0.016638935108153077,0.013311148086522463,0.008319467554076539,0.014975041597337771,0.009983361064891847,0.016638935108153077,0.008319467554076539,0.013311148086522463,0.014975041597337771,0.014975041597337771,0.011647254575707155,0.009983361064891847,0.009983361064891847,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.11755102040816326,FARM_011,2024-09-13,40.75855662144063,-99.39568388944753,-0.6230659699903713,-1.7604159064091909,0.41275149538056216,0,1,1.0,1.0,0.6666666666666666,False,False,False,True
S0062,0.494195688225539,1.9987765722382203,0.009950248756218905,0.013333333333333334,0.018302828618968387,0.018302828618968387,0.016638935108153077,0.013311148086522463,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.019966722129783693,0.011647254575707155,0.009983361064891847,0.021630615640599003,0.016638935108153077,0.009983361064891847,0.013311148086522463,0.02329450915141431,0.026622296173044926,0.014975041597337771,0.019966722129783693,0.013311148086522463,0.014975041597337771,0.008319467554076539,0.014975041597337771,0.018302828618968387,0.016638935108153077,0.008319467554076539,0.013311148086522463,0.008319467554076539,0.016638935108153077,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.018302828618968387,0.011647254575707155,0.016638935108153077,0.019966722129783693,0.021630615640599003,0.011647254575707155,0.021630615640599003,0.008319467554076539,0.024958402662229616,0.019966722129783693,0.011647254575707155,0.016638935108153077,0.011647254575707155,0.019966722129783693,0.018302828618968387,0.018302828618968387,0.024958402662229616,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.014975041597337771,0.008319467554076539,0.014975041597337771,0.009983361064891847,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.013311148086522463,0.014975041597337771,0.013311148086522463,0.009983361064891847,0.009983361064891847,0.009983361064891847,0.09139038111152749,0.2985177515715975,536,0.04,FARM_001,2024-10-01,40.51509951655076,-92.3264834347449,-0.7071488518009892,0.23971045244973727,0.8884694802823082,0,1,0.8333333333333334,0.9375,0.5,False,False,False,True
S0063,0.4975124378109453,1.9985906970504677,0.011608623548922056,0.013333333333333334,0.018302828618968387,0.016638935108153077,0.014975041597337771,0.013311148086522463,0.016638935108153077,0.021630615640599003,0.021630615640599003,0.018302828618968387,0.013311148086522463,0.008319467554076539,0.021630615640599003,0.016638935108153077,0.013311148086522463,0.013311148086522463,0.024958402662229616,0.026622296173044926,0.011647254575707155,0.019966722129783693,0.009983361064891847,0.018302828618968387,0.008319467554076539,0.016638935108153077,0.018302828618968387,0.018302828618968387,0.008319467554076539,0.011647254575707155,0.008319467554076539,0.014975041597337771,0.014975041597337771,0.018302828618968387,0.019966722129783693,0.016638935108153077,0.008319467554076539,0.014975041597337771,0.021630615640599003,0.02329450915141431,0.011647254575707155,0.019966722129783693,0.008319467554076539,0.021630615640599003,0.021630615640599003,0.013311148086522463,0.018302828618968387,0.014975041597337771,0.018302828618968387,0.019966722129783693,0.016638935108153077,0.026622296173044926,0.016638935108153077,0.014975041597337771,0.016638935108153077,0.011647254575707155,0.008319467554076539,0.013311148086522463,0.008319467554076539,0.019966722129783693,0.009983361064891847,0.013311148086522463,0.014975041597337771,0.014975041597337771,0.013311148086522463,0.011647254575707155,0.011647254575707155,0.0066555740432612314,0.09139038111152749,0.2985177515715975,536,0.07918367346938776,FARM_014,2024-05-24,46.74186978693709,-98.8176442174757,1.4433933923598479,-1.5968680777989686,0.22484126079210226,0,0,0.6666666666666666,0.75,0.5,False,False,False,True
S0064,0.49585406301824214,1.999049826008708,0.003316749585406302,0.0,0.018302828618968387,0.016638935108153077,0.014975041597337771,0.011647254575707155,0.016638935108153077,0.021630615640599003,0.019966722129783693,0.018302828618968387,0.011647254575707155,0.009983361064891847,0.019966722129783693,0.018302828618968387,0.013311148086522463,0.014975041597337771,0.021630615640599003,0.024958402662229616,0.014975041597337771,0.019966722129783693,0.013311148086522463,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.019966722129783693,0.018302828618968387,0.008319467554076539,0.013311148086522463,0.008319467554076539,0.014975041597337771,0.014975041597337771,0.021630615640599003,0.019966722129783693,0.016638935108153077,0.008319467554076539,0.014975041597337771,0.018302828618968387,0.021630615640599003,0.011647254575707155,0.019966722129783693,0.008319467554076539,0.021630615640599003,0.019966722129783693,0.011647254575707155,0.018302828618968387,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.026622296173044926,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.013311148086522463,0.008319467554076539,0.014975041597337771,0.009983361064891847,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.013311148086522463,0.014975041597337771,0.013311148086522463,0.009983361064891847,0.011647254575707155,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.0,FARM_016,2024-05-16,46.929349584413245,-87.10959416982364,1.5081433681726188,1.7157525871830825,0.1308458174186706,0,0,0.3333333333333333,0.75,0.5,False,False,False,True
S0065,0.4975124378109453,1.9991963537295923,0.003316749585406302,0.0,0.018302828618968387,0.016638935108153077,0.013311148086522463,0.013311148086522463,0.016638935108153077,0.021630615640599003,0.019966722129783693,0.018302828618968387,0.011647254575707155,0.009983361064891847,0.021630615640599003,0.018302828618968387,0.011647254575707155,0.014975041597337771,0.02329450915141431,0.024958402662229616,0.014975041597337771,0.019966722129783693,0.013311148086522463,0.019966722129783693,0.0066555740432612314,0.014975041597337771,0.018302828618968387,0.018302828618968387,0.008319467554076539,0.013311148086522463,0.008319467554076539,0.013311148086522463,0.014975041597337771,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.011647254575707155,0.016638935108153077,0.019966722129783693,0.021630615640599003,0.011647254575707155,0.021630615640599003,0.009983361064891847,0.021630615640599003,0.018302828618968387,0.011647254575707155,0.018302828618968387,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.014975041597337771,0.024958402662229616,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.013311148086522463,0.008319467554076539,0.014975041597337771,0.009983361064891847,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.013311148086522463,0.013311148086522463,0.014975041597337771,0.009983361064891847,0.011647254575707155,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.04,FARM_019,2024-07-21,46.63170513727631,-95.19484780945383,1.4053457813799788,-0.5718510854397101,0.5737345375699688,0,0,0.5,0.625,0.6666666666666666,False,False,False,True
S0066,0.4975124378109453,1.9989253151372242,0.001658374792703151,0.0,0.018302828618968387,0.016638935108153077,0.014975041597337771,0.013311148086522463,0.016638935108153077,0.019966722129783693,0.019966722129783693,0.018302828618968387,0.011647254575707155,0.009983361064891847,0.021630615640599003,0.018302828618968387,0.014975041597337771,0.014975041597337771,0.021630615640599003,0.024958402662229616,0.014975041597337771,0.019966722129783693,0.013311148086522463,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.018302828618968387,0.018302828618968387,0.008319467554076539,0.013311148086522463,0.008319467554076539,0.014975041597337771,0.014975041597337771,0.018302828618968387,0.018302828618968387,0.018302828618968387,0.009983361064891847,0.016638935108153077,0.019966722129783693,0.021630615640599003,0.011647254575707155,0.019966722129783693,0.008319467554076539,0.021630615640599003,0.019966722129783693,0.011647254575707155,0.018302828618968387,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.024958402662229616,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.011647254575707155,0.008319467554076539,0.014975041597337771,0.009983361064891847,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.013311148086522463,0.014975041597337771,0.013311148086522463,0.009983361064891847,0.011647254575707155,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.04,FARM_020,2023-05-05,46.45327231399622,-92.51849931079336,1.3437203628168957,0.18538238275291244,0.650003572964732,0,0,0.5,0.625,0.6666666666666666,False,False,False,True
S0067,0.49585406301824214,1.9987935235964995,0.009950248756218905,0.0,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.011647254575707155,0.016638935108153077,0.021630615640599003,0.019966722129783693,0.018302828618968387,0.011647254575707155,0.009983361064891847,0.024958402662229616,0.018302828618968387,0.011647254575707155,0.014975041597337771,0.021630615640599003,0.024958402662229616,0.013311148086522463,0.021630615640599003,0.011647254575707155,0.014975041597337771,0.008319467554076539,0.014975041597337771,0.018302828618968387,0.018302828618968387,0.008319467554076539,0.013311148086522463,0.0066555740432612314,0.014975041597337771,0.013311148086522463,0.019966722129783693,0.019966722129783693,0.018302828618968387,0.009983361064891847,0.014975041597337771,0.018302828618968387,0.021630615640599003,0.011647254575707155,0.019966722129783693,0.008319467554076539,0.02329450915141431,0.021630615640599003,0.013311148086522463,0.018302828618968387,0.013311148086522463,0.018302828618968387,0.018302828618968387,0.018302828618968387,0.024958402662229616,0.016638935108153077,0.016638935108153077,0.016638935108153077,0.013311148086522463,0.008319467554076539,0.014975041597337771,0.009983361064891847,0.019966722129783693,0.008319467554076539,0.014975041597337771,0.013311148086522463,0.014975041597337771,0.013311148086522463,0.009983361064891847,0.009983361064891847,0.009983361064891847,0.09139038111152749,0.2985177515715975,536,0.0,FARM_002,2023-05-18,40.3989124487854,-90.04956514707726,-0.7472764278323242,0.8839310136452339,0.7561506785667153,1,0,0.8333333333333334,0.9375,0.6666666666666666,False,True,False,False
S0068,0.4975124378109453,1.999389843972616,0.013266998341625208,0.013333333333333334,0.018302828618968387,0.014975041597337771,0.014975041597337771,0.013311148086522463,0.016638935108153077,0.021630615640599003,0.019966722129783693,0.019966722129783693,0.013311148086522463,0.008319467554076539,0.021630615640599003,0.019966722129783693,0.011647254575707155,0.013311148086522463,0.019966722129783693,0.02329450915141431,0.013311148086522463,0.018302828618968387,0.018302828618968387,0.018302828618968387,0.009983361064891847,0.014975041597337771,0.018302828618968387,0.014975041597337771,0.009983361064891847,0.011647254575707155,0.008319467554076539,0.018302828618968387,0.014975041597337771,0.021630615640599003,0.018302828618968387,0.013311148086522463,0.008319467554076539,0.016638935108153077,0.021630615640599003,0.026622296173044926,0.011647254575707155,0.019966722129783693,0.008319467554076539,0.021630615640599003,0.019966722129783693,0.013311148086522463,0.016638935108153077,0.014975041597337771,0.018302828618968387,0.018302828618968387,0.018302828618968387,0.024958402662229616,0.016638935108153077,0.016638935108153077,0.018302828618968387,0.013311148086522463,0.008319467554076539,0.014975041597337771,0.004991680532445923,0.019966722129783693,0.009983361064891847,0.009983361064891847,0.013311148086522463,0.013311148086522463,0.013311148086522463,0.009983361064891847,0.011647254575707155,0.011647254575707155,0.09139038111152749,0.2985177515715975,536,0.07918367346938776,FARM_011,2024-11-12,39.46196031407448,-92.68791533430434,-1.0708719772032982,0.13744860913754506,0.7638710322186886,0,0,1.0,0.875,0.5,False,False,False,True
S0069,0.49087893864013266,1.9988701035313712,0.011608623548922056,0.013333333333333334,0.018302828618968387,0.014975041597337771,0.011647254575707155,0.013311148086522463,0.016638935108153077,0.02329450915141431,0.018302828618968387,0.014975041597337771,0.011647254575707155,0.013311148086522463,0.021630615640599003,0.018302828618968387,0.011647254575707155,0.014975041597337771,0.019966722129783693,0.026622296173044926,0.014975041597337771,0.018302828618968387,0.013311148086522463,0.018302828618968387,0.008319467554076539,0.011647254575707155,0.018302828618968387,0.018302828618968387,0.008319467554076539,0.013311148086522463,0.0066555740432612314,0.014975041597337771,0.014975041597337771,0.021630615640599003,0.018302828618968387,0.018302828618968387,0.009983361064891847,0.016638935108153077,0.02329450915141431,0.019966722129783693,0.008319467554076539,0.018302828618968387,0.008319467554076539,0.018302828618968387,0.019966722129783693,0.011647254575707155,0.019966722129783693,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.026622296173044926,0.019966722129783693,0.016638935108153077,0.014975041597337771,0.013311148086522463,0.008319467554076539,0.018302828618968387,0.009983361064891847,0.02329450915141431,0.008319467554076539,0.014975041597337771,0.013311148086522463,0.016638935108153077,0.014975041597337771,0.009983361064891847,0.011647254575707155,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.04,FARM_007,2023-12-25,39.42922223485412,-87.26396172994893,-1.0821787412718074,1.672076555086136,0.2943674626311976,0,1,0.3333333333333333,0.75,1.0,False,False,False,True
S0070,0.4892205638474295,1.9989636268839535,0.01658374792703151,0.02666666666666667,0.018302828618968387,0.016638935108153077,0.013311148086522463,0.009983361064891847,0.014975041597337771,0.019966722129783693,0.019966722129783693,0.018302828618968387,0.011647254575707155,0.009983361064891847,0.019966722129783693,0.016638935108153077,0.011647254575707155,0.014975041597337771,0.019966722129783693,0.021630615640599003,0.013311148086522463,0.021630615640599003,0.013311148086522463,0.018302828618968387,0.013311148086522463,0.014975041597337771,0.018302828618968387,0.018302828618968387,0.0066555740432612314,0.013311148086522463,0.011647254575707155,0.016638935108153077,0.016638935108153077,0.018302828618968387,0.016638935108153077,0.018302828618968387,0.009983361064891847,0.016638935108153077,0.018302828618968387,0.021630615640599003,0.009983361064891847,0.018302828618968387,0.008319467554076539,0.019966722129783693,0.019966722129783693,0.011647254575707155,0.018302828618968387,0.013311148086522463,0.018302828618968387,0.018302828618968387,0.018302828618968387,0.024958402662229616,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.014975041597337771,0.009983361064891847,0.016638935108153077,0.009983361064891847,0.016638935108153077,0.008319467554076539,0.016638935108153077,0.018302828618968387,0.018302828618968387,0.009983361064891847,0.013311148086522463,0.013311148086522463,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.04,FARM_005,2023-02-18,44.84407339053568,-94.82482921207738,0.7879506597625804,-0.4671597621956029,0.8519447856402655,1,1,0.3333333333333333,0.625,0.6666666666666666,False,False,True,False
S0071,0.4975124378109453,1.999372251839452,0.009950248756218905,0.0,0.016638935108153077,0.016638935108153077,0.014975041597337771,0.018302828618968387,0.014975041597337771,0.021630615640599003,0.021630615640599003,0.018302828618968387,0.013311148086522463,0.009983361064891847,0.021630615640599003,0.016638935108153077,0.009983361064891847,0.013311148086522463,0.021630615640599003,0.02329450915141431,0.014975041597337771,0.021630615640599003,0.014975041597337771,0.019966722129783693,0.008319467554076539,0.016638935108153077,0.019966722129783693,0.018302828618968387,0.008319467554076539,0.013311148086522463,0.009983361064891847,0.014975041597337771,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.008319467554076539,0.018302828618968387,0.018302828618968387,0.021630615640599003,0.011647254575707155,0.019966722129783693,0.008319467554076539,0.021630615640599003,0.019966722129783693,0.011647254575707155,0.018302828618968387,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.014975041597337771,0.024958402662229616,0.018302828618968387,0.014975041597337771,0.014975041597337771,0.013311148086522463,0.008319467554076539,0.016638935108153077,0.009983361064891847,0.016638935108153077,0.008319467554076539,0.013311148086522463,0.013311148086522463,0.014975041597337771,0.013311148086522463,0.009983361064891847,0.013311148086522463,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.04,FARM_013,2023-06-23,44.02284567001328,-88.40028651979156,0.504322899564235,1.3505701585774392,0.6701691986945874,0,0,0.3333333333333333,0.5625,0.8333333333333334,False,False,False,True
S0072,0.49585406301824214,1.9990340855722026,0.01824212271973466,0.04,0.019966722129783693,0.014975041597337771,0.014975041597337771,0.013311148086522463,0.016638935108153077,0.02329450915141431,0.021630615640599003,0.018302828618968387,0.011647254575707155,0.013311148086522463,0.021630615640599003,0.018302828618968387,0.011647254575707155,0.014975041597337771,0.021630615640599003,0.028286189683860232,0.014975041597337771,0.018302828618968387,0.013311148086522463,0.019966722129783693,0.009983361064891847,0.014975041597337771,0.019966722129783693,0.016638935108153077,0.009983361064891847,0.011647254575707155,0.008319467554076539,0.016638935108153077,0.013311148086522463,0.019966722129783693,0.019966722129783693,0.014975041597337771,0.008319467554076539,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.011647254575707155,0.021630615640599003,0.009983361064891847,0.018302828618968387,0.018302828618968387,0.009983361064891847,0.014975041597337771,0.009983361064891847,0.021630615640599003,0.018302828618968387,0.016638935108153077,0.028286189683860232,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.011647254575707155,0.008319467554076539,0.014975041597337771,0.008319467554076539,0.019966722129783693,0.008319467554076539,0.014975041597337771,0.011647254575707155,0.014975041597337771,0.013311148086522463,0.008319467554076539,0.011647254575707155,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.04,FARM_018,2024-12-19,41.77417013317442,-89.16361777617114,-0.27230310804387714,1.1345967997501276,0.7762253467960645,0,1,0.8333333333333334,0.9375,1.0,False,False,False,True
S0073,0.49585406301824214,1.999049826008708,0.011608623548922056,0.0,0.018302828618968387,0.016638935108153077,0.014975041597337771,0.014975041597337771,0.016638935108153077,0.019966722129783693,0.019966722129783693,0.021630615640599003,0.013311148086522463,0.011647254575707155,0.021630615640599003,0.019966722129783693,0.013311148086522463,0.013311148086522463,0.021630615640599003,0.028286189683860232,0.013311148086522463,0.019966722129783693,0.011647254575707155,0.018302828618968387,0.009983361064891847,0.013311148086522463,0.018302828618968387,0.018302828618968387,0.009983361064891847,0.013311148086522463,0.008319467554076539,0.013311148086522463,0.014975041597337771,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.009983361064891847,0.016638935108153077,0.019966722129783693,0.021630615640599003,0.011647254575707155,0.018302828618968387,0.009983361064891847,0.019966722129783693,0.02329450915141431,0.011647254575707155,0.018302828618968387,0.013311148086522463,0.021630615640599003,0.016638935108153077,0.014975041597337771,0.024958402662229616,0.016638935108153077,0.014975041597337771,0.018302828618968387,0.014975041597337771,0.0066555740432612314,0.014975041597337771,0.009983361064891847,0.019966722129783693,0.008319467554076539,0.013311148086522463,0.011647254575707155,0.013311148086522463,0.013311148086522463,0.0066555740432612314,0.011647254575707155,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.04,FARM_020,2024-09-29,41.76455501952445,-91.17405284259924,-0.27562388385361136,0.5657737489817504,0.9333006471238748,0,0,0.5,0.625,0.8333333333333334,False,False,False,True
S0074,0.49917081260364843,1.999533439339407,0.01658374792703151,0.013333333333333334,0.018302828618968387,0.014975041597337771,0.014975041597337771,0.009983361064891847,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.009983361064891847,0.009983361064891847,0.021630615640599003,0.016638935108153077,0.009983361064891847,0.014975041597337771,0.019966722129783693,0.024958402662229616,0.018302828618968387,0.018302828618968387,0.016638935108153077,0.018302828618968387,0.011647254575707155,0.016638935108153077,0.018302828618968387,0.016638935108153077,0.008319467554076539,0.014975041597337771,0.009983361064891847,0.014975041597337771,0.014975041597337771,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.009983361064891847,0.016638935108153077,0.021630615640599003,0.021630615640599003,0.011647254575707155,0.021630615640599003,0.008319467554076539,0.021630615640599003,0.019966722129783693,0.011647254575707155,0.018302828618968387,0.014975041597337771,0.019966722129783693,0.016638935108153077,0.019966722129783693,0.02329450915141431,0.018302828618968387,0.016638935108153077,0.016638935108153077,0.013311148086522463,0.008319467554076539,0.013311148086522463,0.009983361064891847,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.014975041597337771,0.014975041597337771,0.013311148086522463,0.011647254575707155,0.013311148086522463,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.04,FARM_009,2023-08-23,43.98669420057922,-92.91887863761796,0.49183725149461205,0.07210093738218919,0.957743386954133,0,0,0.5,0.5,1.0,False,False,False,True
S0075,0.49585406301824214,1.999049826008708,0.008291873963515755,0.013333333333333334,0.019966722129783693,0.018302828618968387,0.014975041597337771,0.013311148086522463,0.016638935108153077,0.021630615640599003,0.019966722129783693,0.019966722129783693,0.013311148086522463,0.009983361064891847,0.019966722129783693,0.018302828618968387,0.011647254575707155,0.014975041597337771,0.021630615640599003,0.024958402662229616,0.013311148086522463,0.019966722129783693,0.011647254575707155,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.018302828618968387,0.018302828618968387,0.009983361064891847,0.011647254575707155,0.008319467554076539,0.013311148086522463,0.016638935108153077,0.019966722129783693,0.018302828618968387,0.014975041597337771,0.011647254575707155,0.016638935108153077,0.019966722129783693,0.021630615640599003,0.011647254575707155,0.019966722129783693,0.008319467554076539,0.021630615640599003,0.019966722129783693,0.011647254575707155,0.016638935108153077,0.013311148086522463,0.019966722129783693,0.018302828618968387,0.016638935108153077,0.024958402662229616,0.018302828618968387,0.018302828618968387,0.018302828618968387,0.013311148086522463,0.0066555740432612314,0.014975041597337771,0.009983361064891847,0.018302828618968387,0.008319467554076539,0.014975041597337771,0.013311148086522463,0.013311148086522463,0.013311148086522463,0.009983361064891847,0.011647254575707155,0.008319467554076539,0.09139038111152749,0.2985177515715975,536,0.0,FARM_010,2023-01-14,41.87812349595279,-95.64455993122228,-0.23640069180400664,-0.6990905199996791,0.9108628109683108,1,1,0.3333333333333333,0.75,0.5,False,False,False,True
